UserID,proportion_@,proportion_http,proportion_#,repetition_moyenne_tweets,temps_moyen_entre_tweets,temps_max_entre_tweets
14463537,0.003391304347826087,0.10730434782608696,0.0024347826086956524,0.0,479684.8070175438,52533105.0
144636543,0.0,0.12351351351351351,0.0,0.0,8122.224489795919,82285.0
144637571,0.015882352941176472,0.005098039215686275,0.000980392156862745,0.0,26797.98,226027.0
144640776,0.0,0.058750000000000004,0.0,0.0,87020.14285714286,505007.0
144641062,0.0503448275862069,0.06758620689655172,0.006551724137931035,0.07,160919.6428571429,2108431.0
144644577,0.0,0.21294117647058824,0.0,0.0,116529.125,397854.0
14464835,0.00265,0.02995,0.0046500000000000005,0.28,1440.5577889447238,5100.0
14465866,0.0,0.21970000000000003,0.0,0.0,9548.693467336683,238199.0
144662870,0.015714285714285715,0.1242857142857143,0.05142857142857143,0.0,670325.8333333334,2860133.0
14466304,0.0182,0.0707,0.00345,0.15,115484.0150753769,3653676.0
14466733,0.01895,0.06275,0.00825,0.0,33961.0703517588,258027.0
14466962,0.04135,0.0066500000000000005,0.008150000000000001,0.0,11945.572864321608,101766.0
14467176,0.013493150684931508,0.08924657534246576,0.00684931506849315,0.0,310757.7724137931,26877090.0
144673573,0.00315,0.10705,0.0009,0.04,6062.748743718593,41672.0
14468043,0.057350000000000005,0.0049499999999999995,0.17945,0.15,3206.517587939698,24301.0
144680662,0.07888888888888888,0.0,0.11,0.0,964.375,2133.0
14468274,0.08290000000000002,0.00415,0.010249999999999999,0.0,3340.256281407035,84738.0
144687779,0.009534883720930233,0.09732558139534885,0.0,0.0,11650.35294117647,95113.0
144694994,0.0,0.14219512195121953,0.0,0.49,24457.975,172854.0
144694997,0.0,0.1368,0.0,0.3,19827.85714285714,237587.0
144695283,0.0,0.1338775510204082,0.0,0.47,10020.536082474227,65102.0
144695308,0.0,0.12895,0.0,0.55,4913.834170854271,21637.0
144695409,0.0,0.16114754098360656,0.0,0.54,16482.616666666665,138453.0
144695432,0.0,0.1338775510204082,0.0,0.47,10020.515463917525,65105.0
144695438,0.0,0.14219512195121953,0.0,0.49,24457.925,172857.0
144695459,0.0,0.1349438202247191,0.0,0.42999999999999994,5673.858757062147,58516.0
144695489,0.0,0.12890000000000001,0.0,0.56,4936.366834170854,21635.0
144695529,0.0,0.1454,0.0,0.51,3145.361809045226,21424.0
144695578,0.0,0.13469945355191257,0.0,0.5,5540.148351648351,54318.0
144695697,0.0,0.14945,0.0,0.32,2852.658291457286,10889.0
144695707,0.0,0.12915000000000001,0.0,0.76,2710.2763819095476,21755.0
144695779,0.0,0.1267391304347826,0.0,0.68,5475.546448087432,60157.0
144695946,0.0,0.1454,0.0,0.52,3167.467336683417,21507.0
144696014,0.0,0.16114754098360656,0.0,0.54,16482.9,138467.0
144696033,0.0,0.13502824858757062,0.0,0.42000000000000004,5706.125,58520.0
144696119,0.0,0.1155,0.0,0.45,3745.402010050251,57869.0
144696130,0.0,0.11688073394495413,0.0,0.59,9198.287037037036,124731.0
144696154,0.0,0.12915000000000001,0.0,0.76,2710.2763819095476,21756.0
144696274,0.0,0.12955,0.0,0.77,2710.281407035176,21757.0
144696420,0.0,0.1454,0.0,0.52,3167.4874371859296,21506.0
144696598,0.0,0.1388888888888889,0.0,0.5,27891.542857142857,248281.0
144696829,0.0,0.11665,0.0,0.22,1871.110552763819,6352.0
144696970,0.0,0.18021978021978025,0.0,0.99,10915.922222222222,129394.0
144696972,0.0,0.15677966101694915,0.0,0.41,16304.810344827587,92994.0
144697118,0.0,0.14700000000000002,0.0,0.48,8955.926605504586,118431.0
144697846,0.0,0.16114754098360656,0.0,0.54,16483.066666666666,138490.0
144698165,0.0,0.1707,0.0,0.28,2169.778894472362,15367.0
144698257,0.0,0.12955,0.0,0.76,2710.201005025125,21766.0
144698260,0.0,0.14495000000000002,0.0,0.52,3199.4422110552764,21503.0
144698366,0.0,0.14945,0.0,0.32,2852.6130653266327,10883.0
144698770,0.0,0.129,0.0,0.55,4913.718592964824,21635.0
144698829,0.0,0.13686170212765958,0.0,0.53,5393.598930481284,64701.0
144699745,0.0,0.15677966101694915,0.0,0.41,16305.068965517241,93007.0
144699878,0.0,0.13682634730538923,0.0,0.48,5947.915662650603,73451.0
144700283,0.0,0.1369277108433735,0.0,0.47,5983.975757575758,73451.0
144700354,0.0,0.17045000000000002,0.0,0.28,2169.758793969849,15366.0
14470037,0.07245,0.0676,0.0292,0.02,20065.78391959799,253574.0
144700379,0.0,0.1369277108433735,0.0,0.47,5984.018181818182,73455.0
144700642,0.0,0.11495000000000001,0.0,0.36,2169.7738693467336,14902.0
144700732,0.0,0.13645833333333335,0.0,0.21,20451.659574468085,235557.0
144700797,0.0,0.11495000000000001,0.0,0.36,2169.778894472362,14902.0
144700851,0.0,0.11655000000000001,0.0,0.21,1863.7738693467336,6346.0
144700900,0.0,0.13489583333333335,0.0,0.47,10231.473684210527,65129.0
144700904,0.09572815533980582,0.03825242718446602,0.017864077669902913,0.07,37894.382352941175,1117997.0
144700998,0.0,0.13686170212765958,0.0,0.53,5393.604278074867,64707.0
144701024,0.0,0.12785714285714286,0.0,0.48,23283.073170731706,263406.0
144701061,0.0,0.1334,0.0,0.41,3722.281407035176,25666.0
144701143,0.0,0.15230337078651685,0.0,0.47,5698.333333333333,97129.0
144701187,0.0,0.14,0.0,0.51,28711.352941176472,248284.0
144701494,0.0,0.13686170212765958,0.0,0.53,5393.614973262032,64705.0
144701528,0.0,0.15758620689655173,0.0,0.4,16590.947368421053,93027.0
144711023,0.015384615384615385,0.08230769230769232,0.08076923076923077,0.0,35659.666666666664,256997.0
144716394,0.0,0.05,0.00065,0.2,4185.979899497487,21163.0
14472839,0.10613065326633166,0.00628140703517588,0.014723618090452263,0.02,11465.732323232325,74711.0
144735457,0.0,0.06999999999999999,0.0,0.0,43.0,54.0
144738422,0.04625,0.05625,0.005625,0.0,12011.733333333334,96052.0
144741936,0.0029787234042553193,0.1025531914893617,0.0,0.17,93916.73913043478,362813.0
144773495,0.103125,0.0,0.03125,0.0,155888.86666666667,887994.0
14478399,0.0,0.11275,0.0,0.0,9736.281407035176,197715.0
144797065,0.026956521739130435,0.012,0.01173913043478261,0.0,30924.64912280702,1011701.0
144799570,0.0,0.1855,0.0,0.0,307.36683417085425,4229.0
14480138,0.01015,0.061349999999999995,0.027000000000000003,0.06,34672.94472361809,172584.0
144806751,0.021249999999999998,0.115,0.0,0.0,132867.7142857143,770072.0
144822505,0.0,0.09801324503311258,0.0723841059602649,0.12000000000000001,4079.673333333333,43224.0
144822629,0.0,0.1346153846153846,0.002,0.23,101326.515625,1065515.0
14482596,0.03805,0.0022,0.00235,0.01,16745.879396984925,190000.0
144826077,0.04688442211055276,0.06341708542713569,0.0,0.4,15908.888888888889,70324.0
144826764,0.0,0.06,0.0,0.0,73345.0,73345.0
144831523,0.18454545454545454,0.020959595959595963,0.022222222222222223,0.02,3878.7969543147215,50495.0
14483193,0.05655,0.0526,0.0007000000000000001,0.0,61432.23115577889,1237582.0
144840926,0.0,0.11757575757575758,0.0,0.7400000000000001,7693.357142857143,31311.0
14485062,0.0275,0.0467,0.0204,0.23,12930.165829145726,199785.0
144850764,0.0,0.10090909090909092,0.0,0.0,12344.1,86416.0
14485251,0.012199999999999999,0.00205,0.0,0.0,31761.29648241206,557210.0
14485272,0.03655,0.0018,0.022600000000000002,0.0,7614.954773869347,53360.0
14485956,0.0751269035532995,0.021928934010152286,0.009137055837563452,0.01,11333.65306122449,118722.0
144859724,0.0,0.052000000000000005,0.0,0.0,1102.5,2071.0
144860845,0.08363636363636365,0.020303030303030305,0.0,0.0,130743.0625,2066180.0
14486247,0.3396,0.0525,0.0,0.0,4006.618090452261,95428.0
14486320,0.31755,0.013800000000000002,0.0,0.0,2658.9095477386936,31958.0
144863738,0.08333333333333333,0.0,0.0,0.0,10634.0,20813.0
14486723,0.20065000000000002,0.019100000000000002,0.03175,0.0,8666.86432160804,155750.0
14486811,0.07192,0.08168,0.043440000000000006,0.0,12770.5,160142.0
144885726,0.0,0.0,0.0,0.0,35409.0,35409.0
14488842,0.03975,0.12445,0.0075,0.0,6496.37688442211,51893.0
14489489,0.29505,0.019,0.0,0.0,1246.9246231155778,23476.0
14489679,0.0942,0.0828,0.0008500000000000001,0.03,1988.7788944723618,48451.0
144898790,0.0,0.10330188679245282,0.0,0.0,3705.6666666666665,6104.0
144901191,0.1671069182389937,0.05044025157232704,0.11213836477987423,0.13,12399.012658227848,537510.0
14490251,0.10060000000000001,0.015700000000000002,0.0149,0.0,9933.422110552763,76459.0
144909134,0.0,0.08456140350877193,0.0,0.07,9637.32142857143,32422.0
144910413,0.0,0.08142857142857143,0.0,0.1,7220.0,21662.0
144912452,0.0,0.097,0.0,0.0,5564.555555555556,28842.0
14491839,0.11465,0.01915,0.0,0.02,4146.492462311558,47955.0
14492938,0.08315,0.042649999999999993,0.00025,0.01,28699.030150753773,322822.0
14493747,0.07155,0.019200000000000002,0.0025,0.0,1698.572864321608,39496.0
144938806,0.00078125,0.0715625,0.0,0.22,77274.90476190476,1366950.0
14494125,0.18355,0.023799999999999998,0.0,0.01,2516.326633165829,33253.0
14494285,0.0416,0.03185,0.0,0.0,3765.316582914573,50871.0
14494598,0.26785,0.02495,0.0004,0.02,2565.2060301507536,54316.0
14494857,0.01375,0.005849999999999999,0.00525,0.01,22057.869346733667,387775.0
144958791,0.0,0.05,0.0,0.0,306757.25,513732.0
14495985,0.03585,0.06435,0.06845000000000001,0.0,14618.080402010051,313808.0
144960328,0.029844559585492227,0.012849740932642488,0.0025906735751295338,0.0,9455.317708333334,268389.0
14496481,0.0754,0.0075,0.005750000000000001,0.0,2086.9497487437184,53231.0
14496646,0.1011,0.021150000000000002,0.0323,0.0,1375.4120603015076,34825.0
144972367,0.0,0.16071428571428573,0.0,0.4,57503.913043478264,357070.0
14497300,0.06770000000000001,0.1165,0.0473,0.0,3058.341708542714,62518.0
14498494,0.01473684210526316,0.004210526315789474,0.010526315789473684,0.0,1348198.7027027027,25717899.0
144988223,0.0,0.05674418604651163,0.0,0.0,11826.952380952382,195904.0
144995854,0.0,0.0,0.0,0.0,,
145010338,0.0,0.09179999999999999,0.0,0.04,16518.326530612245,85120.0
14501811,0.02592964824120603,0.0357286432160804,0.003869346733668342,0.01,215938.40404040404,1392579.0
145019539,0.0010526315789473684,0.08052631578947368,0.0,0.71,22092.08108108108,93707.0
145021612,0.0,0.0,0.0,0.05,3599.637168141593,398005.0
14502986,0.03595,0.005,0.0,0.0,231666.0904522613,32852897.0
145032058,0.07081081081081081,0.052162162162162164,0.022162162162162165,0.0,24273.75,263829.0
145040998,0.0,0.052500000000000005,0.0,0.5,546725.0,620275.0
14504265,0.31725000000000003,0.0451,0.0034999999999999996,0.01,2564.522613065327,37953.0
145048472,0.02214285714285714,0.062142857142857146,0.0,0.43,53429.61538461538,553388.0
145048832,0.0,0.055,0.0,0.0,618428.0,618428.0
145052735,0.0163768115942029,0.10449275362318841,0.0,0.65,47919.51470588235,584864.0
14505497,0.08085,0.0149,0.0404,0.0,1816.2060301507538,57393.0
145055601,0.010192307692307693,0.012307692307692308,0.0,0.8,20132.271844660194,135413.0
14505596,0.26711111111111113,0.042666666666666665,0.008444444444444445,0.28,65302.13432835821,384149.0
14507201,0.059750000000000004,0.056400000000000006,0.0027500000000000003,0.01,128165.26130653266,1674184.0
145074429,0.0,0.0603448275862069,0.02620689655172414,0.21,80262.57142857145,823089.0
145077262,0.0,0.055,0.0,0.0,434066.3333333333,681877.0
14508296,0.06295,0.01865,0.00155,0.0,9034.5175879397,175050.0
145093695,0.0,0.020555555555555556,0.005555555555555556,0.0,315669.82352941175,2597761.0
145096668,0.0,0.18473684210526317,0.0,0.53,21831.555555555555,212957.0
145099607,0.12833333333333333,0.06333333333333334,0.049999999999999996,0.0,54004.4,187051.0
145102072,0.02154285714285714,0.07171428571428572,0.0216,0.0,17953.494252873563,277433.0
14510384,0.131,0.1419,0.0011,0.01,1393.3015075376884,37725.0
14511995,0.10507537688442212,0.00492462311557789,0.008793969849246231,0.0,4949.833333333333,57375.0
14512628,0.03525773195876289,0.022474226804123712,0.022680412371134023,0.0,22895.73575129534,490759.0
145132445,0.009750000000000002,0.1254,0.03465,0.37,1335.9849246231156,76234.0
14513512,0.02725,0.032850000000000004,0.0039000000000000003,0.02,10894.29648241206,669518.0
14513611,0.0,0.0767,0.0,0.08,2666.2763819095476,24641.0
145136169,0.0,0.08240506329113924,0.0,0.0,7973.615384615385,31040.0
14514490,0.09482412060301508,0.0021608040201005025,0.004723618090452261,0.0,1095.7474747474748,32943.0
145146351,0.0,0.0,0.0,0.0,,
145147159,0.0,0.1727,0.0014000000000000002,0.28,7733.683417085428,54839.0
145148909,0.0,0.08478260869565218,0.003913043478260869,0.04,87830.95555555556,1212061.0
14515014,0.05665,0.03015,0.01345,0.0,19443.010050251258,361937.0
145151855,0.065,0.012,0.0,0.0,390055.77777777775,2760398.0
14515351,0.07331658291457287,0.05432160804020101,0.026633165829145728,0.02,162389.12626262626,1526984.0
14515361,0.05985,0.00055,0.0058000000000000005,0.01,694.9396984924623,29985.0
14516920,0.0528,0.05315,0.09630000000000001,0.0,33420.04522613066,250175.0
145173174,0.0,0.07944444444444444,0.0,0.0,111642.41176470589,531126.0
14517930,0.021919191919191918,0.01393939393939394,0.0022222222222222222,0.0,54798.75634517766,1054025.0
145184640,0.05263157894736842,0.0,0.0,0.0,121880.05555555555,639113.0
14518714,0.07676767676767676,0.026515151515151516,0.014696969696969698,0.01,17619.142131979694,90618.0
14519944,0.12683060109289618,0.01901639344262295,0.009289617486338797,0.0,6335.472527472528,222816.0
145210095,0.08661290322580645,0.0026612903225806447,0.01524193548387097,0.0,12908.439024390244,218105.0
145210970,0.0,0.05347826086956522,0.010869565217391304,0.0,30767.136363636364,347778.0
14521841,0.09642487046632124,0.01528497409326425,0.021968911917098446,0.0,3148.9322916666665,65481.0
14521909,0.07276381909547738,0.025527638190954775,0.0028643216080402015,0.0,13824.727272727272,112779.0
14522908,0.01695,0.0788,0.0083,0.0,12499.080402010051,416910.0
14522944,0.06105527638190955,0.061809045226130656,0.00407035175879397,0.25,7179.292929292929,755020.0
14524170,0.02775,0.04435000000000001,0.06665,0.03,129579.60301507538,19695851.0
14524282,0.06720000000000001,0.010250000000000002,0.005549999999999999,0.0,16455.010050251258,173836.0
145250701,0.0,0.052199999999999996,0.00105,0.12,7263.939698492462,91187.0
14525611,0.0,0.12530000000000002,0.0,0.0,2628.0502512562816,38627.0
145291890,0.05842105263157894,0.003157894736842105,0.02631578947368421,0.0,320812.8888888889,2136995.0
145304455,0.0,0.0539,0.00025,0.01,9745.944723618091,179998.0
145308633,0.0,0.4928571428571429,0.0,0.43,943641.6666666666,5574094.0
145314404,0.08814999999999999,0.1489,0.0,0.4,92.20603015075378,3119.0
145318708,0.0,0.19259493670886077,0.006012658227848102,0.16,22962.52229299363,2398377.0
145323643,0.02234375,0.06296875,0.058984375,0.0,36534.62204724409,536202.0
145325389,0.11272727272727273,0.08090909090909092,0.03090909090909091,0.0,183074.2,948894.0
145326119,0.10166666666666667,0.0,0.08333333333333333,0.0,515874.5999999999,974156.0
145328899,0.12666666666666668,0.0,0.08333333333333333,0.0,73630.4,197991.0
145334722,0.1043010752688172,0.01360215053763441,0.01870967741935484,0.08,8527.843243243244,250338.0
14535500,0.0654,0.013600000000000001,0.0139,0.0,73768.23115577889,2962791.0
145365823,0.0,0.162625,0.00275,0.18,39514.91139240506,603431.0
14536664,0.05349726775956284,0.04737704918032787,0.07978142076502732,0.030000000000000002,7688.67032967033,72722.0
14536884,0.011625,0.045125,0.0,0.0,386629.67088607594,24026857.0
145380725,0.0,0.14845,0.005600000000000001,0.41,10704.939698492462,115792.0
145382915,0.0030555555555555557,0.009444444444444445,0.059888888888888894,0.16,6879.631284916201,553221.0
14538308,0.05347368421052632,0.02336842105263158,0.007315789473684211,0.01,308786.6349206349,4839398.0
14539586,0.08590909090909092,0.005808080808080809,0.015555555555555555,0.0,12222.2538071066,294326.0
14540155,0.047469879518072286,0.06433734939759037,0.0,0.0,191499.36363636365,5605131.0
145404062,0.0,0.15081632653061225,0.004387755102040816,0.31,19538.092307692306,161128.0
145411557,0.0,0.1472,0.0055000000000000005,0.2,11942.964824120603,90106.0
14541170,0.0227,0.04975,0.015150000000000002,0.01,54885.61809045226,214433.0
145412615,0.0,0.13632258064516128,0.005161290322580645,0.22999999999999998,22544.746753246753,145241.0
145414075,0.0,0.15992248062015507,0.005891472868217055,0.24,26794.15625,180414.0
14542251,0.046363636363636364,0.07636363636363637,0.0,0.0,5857376.6,22712103.0
145423628,0.017051282051282052,0.006794871794871795,0.002564102564102564,0.0,29191.064935064933,772676.0
145431671,0.0,0.055,0.0,0.0,7905.0,7905.0
145435568,0.004805194805194805,0.23714285714285716,0.0,0.41999999999999993,59146.61842105263,1149051.0
145442479,0.006,0.087,0.087,0.0,4698.777777777777,23460.0
14545772,0.08949494949494949,0.0011616161616161617,0.015505050505050504,0.0,194.4416243654822,10037.0
14546963,0.002173913043478261,0.17456521739130434,0.003913043478260869,0.09,600980.1538461539,21984197.0
145470128,0.0,0.02,0.0,0.5,181840.33333333334,371441.0
145476954,0.07636363636363636,0.02090909090909091,0.0,0.0,633147.6,5977022.0
14548188,0.0,0.15015,0.0010500000000000002,0.94,1376.6934673366836,16231.0
14548883,0.0036,0.1036,0.0015500000000000002,0.06,24565.713567839193,169980.0
14549320,0.06275,0.01045,0.004050000000000001,0.02,67394.48743718593,520021.0
145497883,0.10159793814432991,0.0029381443298969077,0.038556701030927835,0.01,853.740932642487,38779.0
145510451,0.0,0.007000000000000001,0.0,0.0,13.555555555555554,84.0
145525413,0.05600000000000001,0.0,0.038,0.0,32638.888888888887,261832.0
14554554,0.049175257731958764,0.030876288659793815,0.15371134020618557,0.0,1491.4300518134717,46147.0
145547656,0.0,0.08054054054054054,0.0,0.0,12985.694444444445,41978.0
145548505,0.0,0.11619047619047619,0.0,0.62,23295.15,47743.0
145548642,0.0,0.1009433962264151,0.0,0.0,10233.615384615385,23765.0
145548720,0.0,0.11588235294117648,0.0,0.18,250875.5625,1008698.0
145549942,0.0,0.0965979381443299,0.0,0.0,11848.604166666664,26152.0
145550734,0.0,0.08392523364485982,0.0,0.02,9667.264150943396,31480.0
145568403,0.20149732620320857,0.0025133689839572193,0.009679144385026739,0.0,7458.763440860215,147784.0
145577395,0.0,0.11555555555555556,0.0,0.0,41118.0,326686.0
14558167,0.0775257731958763,0.014948453608247422,0.02902061855670103,0.0,6114.341968911917,171952.0
145589078,0.0,0.10785,0.0,0.01,4446.974874371859,17958.0
14559302,0.02979591836734694,0.020765306122448982,0.0,0.0,48600.446153846155,449684.0
145600702,0.0015,0.13495000000000001,0.00155,0.01,8961.507537688442,67184.0
145604082,0.0,0.052222222222222225,0.0,0.0,6150.705882352941,21608.0
14560529,0.00225,0.14875,0.0,0.52,1233887.7948717948,33331737.0
14560723,0.07005,0.0011,0.0026,0.0,23438.889447236183,182964.0
145608392,0.0,0.14805,0.00915,0.32,19316.6783919598,377332.0
145616670,0.0,0.09763888888888889,0.0007638888888888889,0.01,2819.6153846153848,15739.0
14561749,0.055773195876288664,0.022216494845360826,0.0038144329896907217,0.0,55674.02072538861,903220.0
14562016,0.0663,0.035750000000000004,0.0058,0.0,10378.497487437186,256635.0
14562244,0.0934,0.039850000000000003,0.00215,0.02,13775.206030150754,108305.0
145622917,0.0,0.19815000000000002,0.00485,0.31,11094.251256281404,132300.0
145630116,0.0,0.0,0.0,0.0,90.0,90.0
14563057,0.1281,0.00905,0.0014000000000000002,0.01,3484.407035175879,38512.0
1456331,0.1016,0.013800000000000002,0.0121,0.0,3748.618090452261,46573.0
14563984,0.13135,0.034,0.01885,0.01,41198.68844221105,429775.0
14564148,0.0,0.16965,0.0003,0.01,694.7537688442211,3732.0
14564745,0.061399999999999996,0.0322,0.0058000000000000005,0.0,39990.50753768844,317805.0
145656936,0.004516129032258065,0.04580645161290323,0.0,0.0,87020.5,896584.0
14565842,0.12895,0.01085,0.00745,0.02,89981.84422110552,2386447.0
14566057,0.005849999999999999,0.0906,0.005,0.02,4661.909547738694,150883.0
14566242,0.08870000000000001,0.02355,0.0703,0.01,6111.59798994975,127480.0
145672695,0.0,0.0,0.0,0.0,,
145686420,0.0,0.05135,0.0,0.0,2573.005025125628,15252.0
145703783,0.0,0.05375,0.0022500000000000003,0.05,11718.979899497488,90874.0
145705152,0.11,0.0,0.11,0.0,92605.16666666667,183697.0
145715478,0.0,0.0642857142857143,0.0,0.0,9.833333333333334,13.0
145720081,0.0,0.1664,0.00825,0.22,24476.623115577888,223215.0
14573272,0.06622448979591837,0.02387755102040816,0.00663265306122449,0.0,3499.861538461538,53490.0
14574552,0.007344632768361582,0.09338983050847459,0.0024858757062146894,0.56,36488.78409090909,523360.0
14574716,0.0796,0.0144,0.0022,0.0,3951.482412060302,71895.0
14575853,0.05045,0.007850000000000001,0.028200000000000003,0.0,33054.20603015075,192054.0
145765712,0.0,0.0,0.0,0.0,646259.0,646259.0
14577961,0.0,0.054000000000000006,0.0,0.02,15367.819095477387,131455.0
145785988,0.019130434782608695,0.020869565217391303,0.0,0.0,97071.72727272728,434436.0
145787625,0.003867403314917127,0.12226519337016574,0.0,0.46,5785.733333333334,84341.0
145815161,0.020307692307692308,0.022923076923076924,0.016307692307692308,0.0,56716.828125,1724069.0
145819192,0.0,0.11863636363636364,0.0,0.68,19814.85714285714,223996.0
14583589,0.05041450777202073,0.0622279792746114,0.0072020725388601044,0.01,150905.81770833334,2331968.0
145839105,0.09166666666666667,0.028589743589743588,0.04153846153846154,0.08,2280.012987012987,39416.0
145859048,0.0,0.1413,0.0059499999999999996,0.24,15100.080402010051,97970.0
14587404,0.024666666666666667,0.013000000000000001,0.09666666666666666,0.0,196522.5172413793,1653949.0
145876446,0.03333333333333333,0.0,0.0,0.0,12094.653846153846,86519.0
14587738,0.048600000000000004,0.0087,0.00855,0.01,9786.824120603014,115132.0
14588236,0.000505050505050505,0.10747474747474749,0.0068686868686868695,0.03,32384.228426395937,450348.0
145887429,0.0,0.1433,0.0060999999999999995,0.21,8126.195979899498,98641.0
14590019,0.02643979057591623,0.011780104712041885,0.015287958115183246,0.04,23054.1,523301.0
145906596,0.08681159420289855,0.009130434782608696,0.004782608695652174,0.0,50680.17647058824,423054.0
14591122,0.05625,0.018349999999999998,0.00895,0.0,16507.688442211056,212386.0
145913124,0.0,0.0,0.0,0.0,611.0,611.0
14591366,0.006470588235294118,0.022941176470588236,0.0,0.0,3109396.5625,19517168.0
14592086,0.021666666666666667,0.0,0.0,0.0,515311.170212766,2236065.0
145922506,0.13,0.0,0.0,0.0,32641.75,130563.0
145927517,0.05714285714285715,0.0,0.030000000000000002,0.0,143.5,419.0
14593356,0.09215,0.0068000000000000005,0.00375,0.0,1938.0653266331658,35046.0
145951331,0.0,0.09505000000000001,0.0,0.01,6485.0,21597.0
145953339,0.0,0.038571428571428576,0.0,0.0,98033.83333333333,175455.0
14595555,0.0392964824120603,0.00457286432160804,0.0006532663316582914,0.0,75907.22727272728,946324.0
14595574,0.0752,0.0252,0.009500000000000001,0.0,1917.4020100502512,78569.0
145957744,0.0,0.0,0.0,0.0,15605.0,15605.0
145959262,0.025555555555555554,0.09537037037037038,0.04333333333333333,0.0,21547.67924528302,172673.0
14596470,0.11525,0.0215,0.0,0.0,2603.899497487437,49654.0
14596823,0.0717,0.04005,0.00835,0.0,6589.718592964824,63052.0
145973760,0.1325,0.004166666666666667,0.041666666666666664,0.0,46997.09090909091,233947.0
14598181,0.03698492462311558,0.002311557788944724,0.022914572864321605,0.0,3385.7979797979797,79663.0
145985762,0.0,0.12638297872340426,0.0,0.0,79006.80434782608,2600124.0
145986332,0.006396396396396396,0.06531531531531531,0.00963963963963964,0.0,33424.7,476705.0
145991167,0.0,0.08615,0.0010500000000000002,0.0,3010.6130653266327,10441.0
145992197,0.0011666666666666668,0.08983333333333335,0.019000000000000003,0.0,47054.08474576271,266026.0
145994902,0.0,0.14780645161290323,0.014387096774193548,0.25,22949.227272727272,283320.0
14599723,0.10175000000000001,0.00825,0.00545,0.0,1063.929648241206,37321.0
14600465,0.09565,0.00905,0.00505,0.0,2966.904522613065,40879.0
146011569,0.0008045977011494254,0.09724137931034484,0.057931034482758624,0.0,33506.77906976744,257286.0
146021475,0.07824742268041238,0.01041237113402062,0.022783505154639175,0.0,2750.09375,72725.0
14602244,0.21096938775510204,0.006479591836734694,0.030612244897959183,0.0,8815.041025641025,195385.0
14602269,0.09777777777777777,0.023080808080808084,0.004191919191919192,0.0,2106.8730964467004,40383.0
14602685,0.06,0.0395,0.0037,0.01,29630.909547738695,507176.0
146028285,0.01983050847457627,0.0635593220338983,0.007288135593220339,0.07,16253.241379310344,54386.0
14602833,0.02790816326530612,0.027448979591836734,0.025051020408163267,0.0,14483.697435897438,188773.0
14603500,0.06517587939698492,0.030301507537688444,0.0018090452261306535,0.01,11017.237373737375,85504.0
14605367,0.05055,0.02265,0.01455,0.07,55657.331658291456,1219163.0
146070816,0.0,0.3775,0.0,0.0,123384.0,355081.0
146077997,0.08495000000000001,0.08495000000000001,0.0,0.0,94.08040201005025,5623.0
14609388,0.006040609137055837,0.05710659898477157,0.0031979695431472084,0.02,23273.229591836738,178780.0
14609529,0.03705,0.0327,0.0,0.01,3067.603015075377,76916.0
14611165,0.12587939698492462,0.018190954773869346,0.0025628140703517588,0.01,6277.782828282828,170951.0
14611322,0.0608,0.0075,0.0,0.01,241023.07537688443,22808351.0
14611948,0.13515,0.0166,0.0,0.0,2422.180904522613,56043.0
146132374,0.11848484848484848,0.06101010101010101,0.021363636363636366,0.37999999999999995,5905.989847715736,59437.0
146136566,0.08563218390804597,0.01293103448275862,0.0029310344827586207,0.56,5982.2658959537575,110121.0
14614484,0.14029999999999998,0.02145,0.0006,0.01,2153.5879396984924,36909.0
146162017,0.0007142857142857144,0.14719387755102042,0.009744897959183674,0.21999999999999997,31851.964102564103,137408.0
146176682,0.0911764705882353,0.034705882352941184,0.013529411764705882,0.0,42347.1875,386503.0
14620022,0.0169,0.15915,0.01425,0.36,24225.587939698493,334414.0
146202598,0.0,0.07,0.0,0.0,29637.0,140659.0
146204446,0.0,0.05666666666666667,0.0,0.22,368448.625,1952500.0
14621332,0.013250000000000001,0.0415,0.0,0.0,613242.8734177215,20120289.0
146234227,0.06976744186046512,0.010232558139534885,0.035348837209302326,0.0,68568.52380952382,429960.0
146236090,0.0,0.045,0.0,0.0,278.0,278.0
146236608,0.0,0.0009,0.0,0.0,7621.155778894472,43078.0
146236810,0.0,0.0008256880733944953,0.0,0.0,6437.333333333333,37235.0
146237179,0.0,0.0023499999999999997,0.0,0.0,6653.552763819095,60116.0
146238851,0.0,0.0,0.0,0.0,4179.448275862069,30794.0
14623924,0.11371859296482412,0.07542713567839196,0.019798994974874373,0.0,12945.843434343435,118730.0
146248002,0.0,0.0,0.0,0.0,133.5,160.0
146248859,0.0,0.09717948717948718,0.0,0.0,18574.105263157893,129487.0
14624975,0.02441025641025641,0.053794871794871794,0.0012307692307692308,0.02,47642.742268041235,467456.0
14625297,0.1724,0.03375,0.0,0.0,9131.693467336683,85268.0
146253422,0.0,0.11499999999999999,0.0,0.0,974.0,974.0
14625349,0.10955,0.023250000000000003,0.0,0.0,17868.03015075377,517128.0
14626815,0.052121212121212124,0.02282828282828283,0.009646464646464646,0.0,8000.903553299492,143278.0
146272500,0.0088,0.1183,0.02005,0.62,2179.457286432161,36597.0
146274659,0.0,0.15255000000000002,0.00755,0.17,9977.763819095477,103018.0
14627467,0.0037688442211055275,0.08778894472361809,0.0,0.02,32518.530303030304,1973759.0
