LengthOfScreenName,LengthOfDescriptionInUserProfile,DaysSinceCreation,NumberOfFollowings,NumberOfFollowers,Following/Followers Ratio,tweets_by_day,proportion_http,proportion_@,proportion_#,temps_moyen_entre_tweets,temps_max_entre_tweets,repetition_moyenne_tweets,Classe
6.0,0.0,274.0,28.0,15.0,1.75,0.08,0.0753968253968253,0.0806241794963599,0.0,1185994.2,11052762.0,0.0,1
7.0,97.0,394.0,211.0,204.0,1.029,0.28,0.0165350595906151,0.0544792651549299,0.0503858024691358,318307.2056074766,20218682.0,0.019,1
15.0,0.0,439.0,155.0,14.0,10.333,0.01,0.1071428571428571,0.0,0.0,1279633.5,4033804.0,0.4,1
15.0,159.0,447.0,12089.0,11026.0,1.096,4.48,0.0833295464346743,0.0062309940482529,0.0,38845.75,349770.0,0.0,1
14.0,107.0,365.0,2787.0,2533.0,1.1,0.67,0.0783697599625214,0.0645694238962007,0.027712302438031,46562.417085427136,650540.0,0.0,1
6.0,16.0,296.0,167.0,1111.0,0.15,52.32,0.0846986064331265,0.0008333333333333,0.2187353711175305,12482.53768844221,139485.0,0.01,1
9.0,110.0,299.0,2677.0,2590.0,1.033,12.6,0.0681818463544352,0.0,0.053917234841627,4373.744897959184,79689.0,0.995,1
11.0,51.0,274.0,346.0,188.0,1.831,0.18,0.0728104290812786,0.0619187764967816,0.0080115221892159,517750.53333333327,10787320.0,0.0,1
15.0,22.0,398.0,1415.0,1433.0,0.987,0.01,0.1061688311688311,0.0,0.0,4079279.3333333335,7190337.0,0.0,1
10.0,34.0,338.0,1316.0,1014.0,1.297,8.62,0.0960013090409762,0.0,0.0,26882.381909547737,3974099.0,0.135,1
10.0,0.0,305.0,946.0,235.0,4.008,0.01,0.3419642857142857,0.0,0.0,4372.666666666667,12624.0,0.0,1
7.0,160.0,302.0,1628.0,1685.0,0.966,2.36,0.001360119047619,0.0446523101033386,0.0,51285.79396984925,916361.0,0.0,1
10.0,105.0,258.0,19985.0,21857.0,0.914,11.33,0.0835549728049728,0.0,0.0,5218.788944723618,36900.0,0.98,1
14.0,35.0,357.0,1801.0,122.0,14.642,0.08,0.1171179746179746,0.0203373015873015,0.0,456269.0689655172,1902127.0,0.0,1
8.0,122.0,350.0,799.0,337.0,2.364,0.15,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
15.0,56.0,300.0,584.0,170.0,3.415,0.14,0.0021645021645021,0.0109696068342684,0.0,548486.243902439,5932111.0,0.0,1
12.0,0.0,281.0,1997.0,1224.0,1.63,0.52,0.0969109681901762,0.0104918796397442,0.0260928730970929,166319.07586206897,12301640.0,0.048,1
8.0,67.0,272.0,1146.0,1022.0,1.12,2.16,0.0173752747656443,0.0027812034495409,0.0006891645547107,7025.297872340426,317098.0,0.042,1
7.0,0.0,257.0,10.0,1.0,5.0,0.02,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
10.0,153.0,293.0,705.0,1593.0,0.442,248.75,0.1044995976245976,0.0,0.0,697.1005025125628,1756.0,0.0,1
14.0,74.0,393.0,197.0,35.0,5.472,0.04,0.0957945458885308,0.0,0.0,2375351.461538461,26939460.0,0.0,1
15.0,149.0,309.0,4017.0,8162.0,0.492,29.03,0.0401621003430958,0.1651561619306667,0.0146123107661569,2324.75,76859.0,0.012,1
8.0,0.0,299.0,1113.0,209.0,5.3,0.74,0.0016666666666666,0.1996130952380952,0.0,6013.316582914572,1117853.0,0.01,1
8.0,153.0,350.0,6676.0,6199.0,1.077,1.32,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
15.0,104.0,291.0,4790.0,4773.0,1.003,47.35,0.131986575193812,0.0,0.0,892.3467336683418,2117.0,0.98,1
15.0,39.0,359.0,142.0,12.0,10.923,0.01,0.275,0.0,0.0,9679710.666666666,29038422.0,0.0,1
13.0,89.0,278.0,2001.0,1385.0,1.444,1.42,0.1535923479180815,0.000625,0.0074439305534506,3148.412060301508,50527.0,0.34,1
10.0,0.0,371.0,359.0,197.0,1.813,1.43,0.0159197131916921,0.0760293733516138,0.0357231291667873,4797.452127659574,87108.0,0.021,1
4.0,25.0,369.0,7482.0,7200.0,1.039,3.34,0.1006612321535513,0.0915921867208695,0.0136039766498768,9961.18274111675,124863.0,0.0,1
14.0,159.0,260.0,8867.0,8574.0,1.034,16.6,0.0635795976684134,0.0003333333333333,0.0020588235294117,33629.195979899494,2983005.0,0.96,1
12.0,153.0,310.0,4412.0,4064.0,1.085,4.12,0.0837070190518265,0.001004916136495,0.0009307359307359,9114.427135678392,109564.0,0.1,1
10.0,105.0,409.0,599.0,539.0,1.109,1.52,0.0058422428463422,0.0685293106369835,0.0286453420657334,13508.0202020202,105766.0,0.0,1
10.0,160.0,338.0,2001.0,1765.0,1.133,2.26,0.0182028417660084,0.0482724206357651,0.0025888564731207,32170.810256410256,855969.0,0.031,1
13.0,146.0,360.0,1993.0,1581.0,1.26,2.71,0.0795210970080905,0.0583970447751323,0.0148285205291784,19168.904522613066,130719.0,0.115,1
12.0,124.0,304.0,1444.0,1204.0,1.198,0.88,0.0494016682706698,0.0679375454333108,0.0061487257582458,14714.88944723618,219632.0,0.04,1
8.0,25.0,257.0,329.0,198.0,1.653,0.77,0.0647247792706763,0.0387112390624452,0.0515544707707404,115027.81865284976,1432792.0,0.129,1
9.0,19.0,284.0,241.0,193.0,1.242,0.29,0.0,0.114396780924029,0.0096001529334862,3184.45,52239.0,0.0,1
13.0,0.0,262.0,5557.0,5561.0,0.999,0.0,0.0833333333333333,0.0,0.0,13536.113065326634,166075.0,0.0,1
10.0,72.0,444.0,315.0,12.0,24.231,0.04,0.0425677392782656,0.0145687645687645,0.0,69017.0,262895.0,0.0,1
10.0,116.0,284.0,3527.0,3206.0,1.1,6.61,0.0553020396596618,0.0,0.0,4386.396984924623,75035.0,0.08,1
8.0,114.0,377.0,57829.0,57655.0,1.003,24.39,0.0466579263319924,0.0021203703703703,0.0,20790.954773869347,1949787.0,0.535,1
9.0,68.0,257.0,5358.0,6480.0,0.827,11.03,0.0500714042948839,0.0002590673575129,0.0,2043.8072916666667,14443.0,0.508,1
9.0,0.0,414.0,458.0,381.0,1.199,0.27,0.0104815605974493,0.0044325175342256,0.0003881987577639,272326.86486486485,5662450.0,0.018,1
13.0,51.0,372.0,1102.0,263.0,4.174,81.01,0.0644740013383589,0.0,0.0,608.2160804020101,8529.0,0.01,1
9.0,41.0,343.0,4076.0,6219.0,0.655,11.45,0.0349390408161041,0.060445744969255,0.0010416666666666,3275.0104712041884,61095.0,0.016,1
10.0,45.0,287.0,2836.0,3156.0,0.898,2.98,0.1893533549783549,0.0,0.0,87600.85427135677,6040110.0,0.2,1
15.0,160.0,405.0,10204.0,13877.0,0.735,7.06,0.0915346899832194,0.0,0.0005555555555555,17726.040201005024,193099.0,0.01,1
13.0,94.0,425.0,13436.0,21714.0,0.619,7.91,0.0886161574278834,0.0,0.0315565268065268,34884.27638190955,3908184.0,0.02,1
15.0,89.0,431.0,6602.0,9347.0,0.706,4.39,0.0932921866575117,0.0,0.0,47385.13065326633,529809.0,0.0,1
14.0,124.0,416.0,2518.0,3131.0,0.804,7.18,0.0950461009578656,0.0,0.0003333333333333,14519.89447236181,186773.0,0.01,1
9.0,47.0,254.0,19505.0,19159.0,1.018,7.24,0.0027994595274007,0.0966836193490605,0.0004166666666666,26919.68844221106,231431.0,0.03,1
14.0,47.0,446.0,215.0,96.0,2.216,9.46,0.00043630017452,0.1395733896214785,0.0231482190844274,1461.3263157894737,42363.0,0.021,1
8.0,57.0,329.0,1265.0,907.0,1.393,0.46,0.0539320221828987,0.0169594891238481,0.1118081261800523,189944.96666666667,5986357.0,0.079,1
8.0,129.0,309.0,3552.0,3230.0,1.099,12.82,0.1109183822713234,0.0,0.0,5344.165829145729,98942.0,0.03,1
11.0,118.0,368.0,431.0,264.0,1.626,0.08,0.0213231943495101,0.0103537293053422,0.0,1061179.2,29931310.0,0.0,1
11.0,64.0,284.0,24750.0,24376.0,1.015,14.61,0.0732609116764012,0.0014814814814814,0.0,17596.549738219896,107753.0,0.672,1
9.0,37.0,317.0,1991.0,1497.0,1.329,0.25,0.0474391238599157,0.0542799179805881,0.0064983415690787,182620.61538461535,7026680.0,0.797,1
10.0,110.0,304.0,2680.0,2457.0,1.09,35.19,0.0966702286576512,0.0,0.0090609986418809,241.02010050251255,4461.0,0.025,1
5.0,0.0,292.0,1689.0,865.0,1.95,0.1,0.0550098345681052,0.0101890756302521,0.0,898289.7407407408,13211544.0,0.286,1
13.0,131.0,289.0,13685.0,13024.0,1.051,3.3,0.0350963756835925,0.0059459871427834,0.0010526315789473,28187.380952380958,354124.0,0.047,1
14.0,134.0,254.0,26481.0,24225.0,1.093,10.71,0.1027523071184061,0.0,0.0011538461538461,12441.1959798995,72012.0,0.03,1
13.0,143.0,324.0,15444.0,16217.0,0.952,3.91,0.0160960656624685,0.0036769998856857,0.007023813749702,40913.58673469388,1445445.0,0.051,1
8.0,86.0,468.0,15939.0,15181.0,1.05,50.26,0.0513106911662319,0.0014912008281573,0.0006521739130434,3025.718592964824,19742.0,0.0,1
15.0,144.0,432.0,1998.0,1026.0,1.945,0.06,0.0468631947433117,0.0,0.0194444444444444,873229.9230769231,10401135.0,0.0,1
8.0,30.0,437.0,1846.0,656.0,2.81,2.85,0.1032599157378569,0.0050612715457916,0.0814600411843058,33883.38693467337,351600.0,0.01,1
12.0,0.0,359.0,2056.0,1906.0,1.078,3.37,0.0900630998903057,0.0022081043956043,0.003827256077256,27676.79899497488,864582.0,0.11,1
7.0,0.0,254.0,1459.0,1139.0,1.28,0.41,0.0084714595322819,0.0079544899861861,0.0085495611802318,215225.6078431373,2790944.0,0.427,1
13.0,125.0,260.0,27858.0,25465.0,1.094,17.64,0.1154165414189391,0.0,0.001547619047619,6546.688442211056,50963.0,0.04,1
14.0,153.0,403.0,5477.0,5121.0,1.069,0.97,0.0457186132862889,0.0214430906599569,0.002,84497.56281407033,1469412.0,0.01,1
10.0,0.0,463.0,724.0,63.0,11.312,1.05,0.0324848491388895,0.0044332210998877,0.0042465250798584,55333.33502538071,1236158.0,0.056,1
5.0,92.0,338.0,1664.0,1575.0,1.056,9.26,0.0608196804189434,0.002699476926281,0.0,3362.445595854922,38364.0,0.412,1
11.0,119.0,364.0,204.0,237.0,0.857,3.29,0.0039946081862249,0.104094430747102,0.0009980039920159,1428.813253012048,43679.0,0.0,1
7.0,27.0,426.0,5626.0,5812.0,0.968,8.59,0.0540522666380672,0.0007142857142857,0.0,9293.70351758794,180704.0,0.0,1
12.0,83.0,293.0,2711.0,2466.0,1.099,10.06,0.0761831288919423,0.0,0.0,3534.457286432161,37672.0,0.955,1
7.0,131.0,316.0,7778.0,7596.0,1.024,1.72,0.0041936754265521,0.1591985416806739,0.0085654698064045,25024.972413793104,256463.0,0.0,1
9.0,91.0,254.0,2288.0,2382.0,0.96,1.76,0.0884626400141863,0.0105725724429621,0.0347067870854635,18975.668341708544,207555.0,0.01,1
11.0,71.0,433.0,351.0,227.0,1.539,1.16,0.0008134843160223,0.1304907360550443,0.0,6883.265306122448,233896.0,0.0,1
9.0,0.0,390.0,1189.0,292.0,4.058,0.49,0.0695771102089541,0.0013815402704291,0.0011263764765165,179312.36170212767,10281709.0,0.4599999999999999,1
11.0,156.0,437.0,2821.0,2564.0,1.1,5.06,0.0520440318266708,0.0005555555555555,0.0,7881.854271356784,127728.0,0.7,1
9.0,124.0,437.0,1998.0,1743.0,1.146,5.66,0.0518800377670817,0.0005555555555555,0.0,7977.015075376885,127727.0,0.7,1
9.0,77.0,409.0,222.0,140.0,1.574,0.2,0.0191594593105727,0.1649944955809374,0.0346839474888255,437204.8395061728,8823135.0,0.134,1
15.0,156.0,387.0,2087.0,2000.0,1.043,0.38,0.0930794735264549,0.0761868559189867,0.0255213405968049,227935.5850340136,3609525.0,0.0,1
10.0,141.0,350.0,2319.0,3154.0,0.735,4.94,0.0837834750098194,0.015364646010426,0.0039152579082498,12451.02512562814,245747.0,0.06,1
9.0,45.0,428.0,1290.0,448.0,2.873,0.94,0.06977120163641,0.0079145728643216,0.066680625348967,14792.080808080807,532362.0,0.533,1
8.0,87.0,268.0,3672.0,3378.0,1.087,3.24,0.0673625143446741,0.1601706783680811,0.0212631886759101,14634.782828282829,345591.0,0.09,1
7.0,76.0,341.0,1894.0,470.0,4.021,0.13,0.1111139029769845,0.0,0.0,14188.40909090909,157057.0,0.0,1
13.0,134.0,420.0,2609.0,2371.0,1.1,1.65,0.1533754314356094,0.0,0.0061950043917435,9990.301507537688,124319.0,0.225,1
8.0,44.0,274.0,6627.0,6426.0,1.031,2.39,0.0147325036075036,0.0,0.0,7754.64824120603,161477.0,0.0,1
11.0,142.0,396.0,189.0,37.0,4.974,0.01,0.0384615384615384,0.0,0.0,90433.0,90433.0,0.0,1
11.0,0.0,286.0,1891.0,939.0,2.012,0.49,0.1360176418025244,0.017906253410455,0.0,176994.58992805754,8987704.0,0.214,1
15.0,133.0,419.0,920.0,722.0,1.272,0.06,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
12.0,0.0,274.0,17168.0,20131.0,0.853,16.14,0.119725187888307,0.0,0.0019230769230769,5802.70351758794,134939.0,0.05,1
12.0,0.0,274.0,3179.0,3175.0,1.001,12.01,0.0463366250504778,0.056799695262,0.0059199015638644,3907.497487437186,26971.0,0.2,1
10.0,74.0,298.0,2001.0,1209.0,1.654,2.06,0.127421953046953,0.0003571428571428,0.0,4360.884422110553,32455.0,0.915,1
6.0,55.0,396.0,197.0,181.0,1.082,0.73,0.0023636619790465,0.0782733231537374,0.0026511949588872,143522.54166666666,4999467.0,0.0,1
11.0,82.0,271.0,182.0,82.0,2.193,0.08,0.069580812540834,0.0083174852995824,0.002415458937198,51778.77272727273,264379.0,0.0,1
14.0,150.0,360.0,1612.0,1351.0,1.192,6.45,0.0065098874938271,0.0483842116361733,0.028567847003356,10298.711111111112,195208.0,0.0,1
12.0,13.0,444.0,108.0,30.0,3.484,0.7,0.0004655493482309,0.0223332817067247,0.0203978662872828,6401.106741573035,64420.0,0.0,1
6.0,24.0,324.0,1999.0,857.0,2.33,2.05,0.0986042401226224,0.073260212010212,0.0042207792207792,31050.23618090452,2173337.0,0.215,1
15.0,62.0,276.0,3889.0,3549.0,1.095,2.49,0.11357437007437,0.0,0.0127484321234321,17808.155778894474,1579800.0,0.01,1
10.0,15.0,280.0,563.0,74.0,7.507,0.01,0.4226190476190476,0.0,0.0,172609.5,345183.0,0.0,1
7.0,0.0,317.0,156.0,33.0,4.588,0.19,0.0814311043527406,0.0122916245867065,0.0210772833723653,326375.43333333335,3870960.0,0.049,1
9.0,23.0,265.0,1465.0,1307.0,1.12,1.76,0.0802565212985441,0.0309025372541912,0.0025929487179487,53833.909547738695,469544.0,0.0,1
10.0,90.0,319.0,3624.0,4748.0,0.763,3.73,0.017274176060132,0.1269098442225743,0.0167134544602768,15893.555555555557,229416.0,0.01,1
9.0,64.0,343.0,1997.0,967.0,2.063,0.57,0.021431144843664,0.029380531764163,0.0049549876078513,169735.21142857143,5358376.0,0.011,1
13.0,25.0,316.0,3762.0,3531.0,1.065,6.95,0.1589337928153717,0.0,0.0,10744.954773869347,561391.0,0.54,1
9.0,77.0,273.0,2219.0,2610.0,0.85,6.82,0.0808798723561477,0.0920899605061336,0.0218469531844144,4036.7537688442217,18438.0,0.0,1
15.0,58.0,260.0,1897.0,1629.0,1.164,3.87,0.1041517787767787,0.0,0.0,8268.085427135678,28860.0,0.96,1
12.0,46.0,388.0,19809.0,20163.0,0.982,39.04,0.0,0.0114981428476649,0.014489484031836,1959.1879194630872,38620.0,0.0,1
13.0,84.0,288.0,3653.0,3406.0,1.072,33.57,0.4607498263044148,0.0003188775510204,0.0006377551020408,4125.220512820513,49705.0,0.357,1
12.0,97.0,449.0,930.0,128.0,7.209,0.37,0.0109597926235923,0.0030342009331143,0.0,239874.7160493827,8136318.0,0.061,1
9.0,117.0,260.0,30326.0,27671.0,1.096,14.01,0.0472572309226721,0.0011309523809523,0.041541984254634,3513.748743718593,61099.0,0.04,1
9.0,115.0,442.0,164.0,90.0,1.802,6.43,0.001082251082251,0.0262474941503589,0.0032176111875982,3977.4410256410256,115039.0,0.0,1
14.0,157.0,291.0,58.0,529.0,0.109,0.66,0.0789801889153088,0.0162190250632088,0.008682328907048,142270.18079096044,5626116.0,0.022,1
8.0,133.0,367.0,2490.0,2691.0,0.925,1.4,0.009623475533301,0.1847109328632047,0.007621188643539,3325.7624309392268,58944.0,0.044,1
15.0,160.0,318.0,18652.0,17071.0,1.093,29.18,0.0545492336433327,0.0002941176470588,0.0,2418.994974874372,9464.0,0.0,1
12.0,140.0,378.0,1875.0,1898.0,0.987,0.99,0.0741981756848242,0.0035964912280701,0.0046337166445525,14518.708542713568,261187.0,0.03,1
14.0,33.0,253.0,2244.0,2048.0,1.095,0.74,0.1080199889805647,0.0028771760154738,0.0,113155.77540106952,3607335.0,0.011,1
10.0,130.0,296.0,2586.0,2694.0,0.96,13.82,0.0027302631352291,0.1994703129409843,0.0531753553701528,1442.3838383838383,57585.0,0.0,1
13.0,135.0,252.0,16558.0,16727.0,0.99,42.08,0.089959414080184,0.0,0.0011111111111111,1263.3316582914572,17849.0,0.01,1
14.0,0.0,280.0,9911.0,9708.0,1.021,20.25,0.0755686206348728,0.0,0.0009126984126984,5819.412060301507,58385.0,0.0,1
9.0,70.0,268.0,2001.0,1493.0,1.339,2.58,0.0758183446025938,0.001098901098901,0.0,39257.65326633166,1315401.0,0.935,1
13.0,112.0,260.0,3197.0,3288.0,0.972,65.89,0.0533134544410809,0.0,0.0,696.7336683417085,10534.0,0.055,1
11.0,75.0,278.0,3448.0,3150.0,1.094,3.32,0.0760857570884027,0.0623131877691369,0.0466748542658869,15299.913265306122,210316.0,0.01,1
15.0,38.0,291.0,9258.0,8415.0,1.1,0.26,0.0281847883381798,0.0053751803751803,0.0,386479.3846153846,6435609.0,0.0,1
10.0,76.0,317.0,2002.0,1701.0,1.176,0.63,0.1074282349450761,0.0062161823312779,0.0004187604690117,131267.40404040404,17874962.0,0.653,1
9.0,0.0,418.0,223.0,111.0,1.991,1.24,0.0542270053691373,0.1101399689502887,0.0061308516638465,20276.01530612245,530184.0,0.046,1
9.0,47.0,305.0,572.0,319.0,1.788,3.81,0.089211561634242,0.0041653649901072,0.0025773195876288,778.1295336787565,14162.0,0.979,1
11.0,141.0,270.0,2001.0,1480.0,1.351,2.84,0.0105763847830775,0.0307475842757106,0.0023095461239791,20267.44559585492,72065.0,0.0209999999999999,1
11.0,106.0,412.0,92.0,62.0,1.46,2.42,0.0282075553015955,0.0083769416857652,0.0269978062427668,58239.39698492462,3018544.0,0.06,1
12.0,91.0,423.0,2000.0,1032.0,1.936,0.02,0.2681818181818182,0.0119318181818181,0.0056818181818181,4377778.428571428,24373687.0,0.25,1
7.0,46.0,420.0,232.0,586.0,0.395,2.05,0.0773429916531696,0.0508281993477697,0.0236349327498304,14136.668341708542,118691.0,0.065,1
15.0,92.0,412.0,9935.0,20586.0,0.483,5.52,0.0936878429877655,0.0,0.0,23518.59296482412,199417.0,0.0,1
14.0,141.0,413.0,5867.0,7410.0,0.792,5.56,0.0871163470817108,0.0,0.0005555555555555,18558.51256281407,216289.0,0.01,1
13.0,69.0,323.0,1515.0,811.0,1.866,0.1,0.0914830373084642,0.0046082949308755,0.0,921042.7,14886316.0,0.129,1
9.0,41.0,263.0,12004.0,15368.0,0.781,1.92,0.0916540640475812,0.0137975702860994,0.0982312555645341,76453.83756345177,519041.0,0.0,1
9.0,74.0,432.0,599.0,450.0,1.328,1.99,0.0007267441860465,0.1711725010788079,0.0903268675079081,538.8362573099415,35299.0,0.0,1
12.0,0.0,446.0,1443.0,839.0,1.718,0.17,0.2465063085063085,0.0,0.0,385312.9324324324,23565448.0,0.76,1
10.0,60.0,308.0,1594.0,666.0,2.39,0.1,0.0932915650657586,0.0150537634408602,0.0,868989.2333333333,4733109.0,0.0,1
14.0,0.0,312.0,2002.0,1433.0,1.396,0.46,0.0737169103456222,0.0010266200785274,0.0023341674532098,189418.6241134752,3023367.0,0.282,1
11.0,82.0,292.0,1494.0,876.0,1.704,1.02,0.0430825871601438,0.0053135647257208,0.0011904761904761,28027.553846153845,548523.0,0.0509999999999999,1
14.0,35.0,446.0,3227.0,2933.0,1.1,13.62,0.112389849014075,0.0,0.0,252.62311557788945,7286.0,0.67,1
14.0,0.0,319.0,14551.0,13221.0,1.101,26.28,0.0513308163772408,0.0,0.0,12953.954773869347,47984.0,0.02,1
10.0,0.0,435.0,391.0,210.0,1.853,0.97,0.0006443298969072,0.1111728284181285,0.0604531154924535,3155.4611398963725,171170.0,0.01,1
11.0,120.0,274.0,639.0,603.0,1.058,0.99,0.0254115082190798,0.0609908909157034,0.0186809452527344,82923.83838383839,610384.0,0.01,1
15.0,45.0,256.0,15341.0,15189.0,1.01,1.38,0.0102498974623587,0.0119189303999271,0.0061498559193792,41353.19095477387,609943.0,0.435,1
7.0,160.0,424.0,1879.0,2222.0,0.845,0.96,0.034708735494219,0.084220162988092,0.0143837171379383,35382.67692307692,333276.0,0.01,1
7.0,158.0,277.0,8952.0,8714.0,1.027,2.84,0.0331852987259348,0.0522740343087202,0.0007918379777676,39700.681818181816,269062.0,0.02,1
10.0,91.0,412.0,1539.0,1055.0,1.457,0.91,0.0561500649398835,0.0242963173302018,0.0010835913312693,12025.211055276382,111476.0,0.01,1
13.0,154.0,275.0,6218.0,11068.0,0.562,0.88,0.0532432439655686,0.0325949517544718,0.0,96377.70351758794,1918032.0,0.04,1
14.0,148.0,463.0,1303.0,605.0,2.15,0.22,0.0272528878332149,0.0427008685758685,0.0067424242424242,278371.0909090909,5969492.0,0.0,1
12.0,154.0,392.0,5217.0,8752.0,0.596,5.98,0.0923883137845986,0.0005,0.0,19390.63819095477,205622.0,0.03,1
14.0,159.0,265.0,27156.0,28215.0,0.962,4.17,0.0198526831761197,0.0339431995651972,0.0011682581409259,32064.59898477157,442966.0,0.0,1
13.0,102.0,407.0,7277.0,8121.0,0.896,3.48,0.0487202072229431,0.0,0.0004545454545454,57680.211055276384,1607939.0,0.03,1
15.0,72.0,443.0,376.0,192.0,1.948,0.6,0.1648663385152111,0.0057491806439174,0.0024646464646464,162322.38693467336,2051234.0,0.275,1
15.0,159.0,295.0,673.0,346.0,1.939,3.14,0.0801727312937371,0.031312957716259,0.0307844721149213,18816.65151515152,443790.0,0.0,1
9.0,0.0,252.0,1666.0,1211.0,1.375,0.1,0.0744233707469001,0.0134243697478991,0.0055555555555555,694142.4166666665,10013448.0,0.16,1
9.0,28.0,338.0,765.0,653.0,1.17,0.17,0.0064327485380116,0.0,0.0,514226.5714285714,16857323.0,0.0,1
15.0,116.0,257.0,2285.0,2377.0,0.961,0.97,0.0758647622523749,0.020686577948457,0.0065139192592752,99987.06532663316,1115956.0,0.02,1
9.0,145.0,358.0,85.0,18.0,4.474,0.41,0.00376443001443,0.0509850438454275,0.0145781560424803,222995.1294964029,9578566.0,0.0,1
8.0,35.0,296.0,7784.0,8699.0,0.895,4.21,0.1260517462413747,0.0005555555555555,0.0005,26056.48743718593,148130.0,0.01,1
15.0,0.0,263.0,798.0,422.0,1.887,1.12,0.0279618934183091,0.0488867180728476,0.0659851712062049,31216.979166666668,437499.0,0.0,1
9.0,69.0,257.0,10103.0,9191.0,1.099,0.39,0.034495583869795,0.0373009829753504,0.0067123379004567,212445.20000000004,5262287.0,0.02,1
11.0,56.0,260.0,5103.0,5112.0,0.998,17.24,0.1247528929403929,0.0005,0.000625,6057.693467336683,113892.0,0.06,1
14.0,159.0,463.0,18359.0,17918.0,1.025,18.02,0.0225856029785562,0.0,0.0709608948478496,6295.427135678392,21605.0,0.64,1
9.0,96.0,313.0,32408.0,30764.0,1.053,0.39,0.080710447307603,0.0004231908590774,0.0,107471.80434782608,14342500.0,0.626,1
15.0,150.0,274.0,5079.0,4618.0,1.1,0.22,0.0123597665445805,0.0219533209769024,0.0015408320493066,292494.2413793103,3279247.0,0.136,1
7.0,43.0,373.0,33285.0,30260.0,1.1,4.08,0.089958629477263,0.0,0.0034013605442176,59869.95,189723.0,0.3809999999999999,1
9.0,45.0,316.0,1478.0,1227.0,1.204,6.14,0.0845522361410519,0.0004464285714285,0.0,9117.582914572864,43201.0,0.305,1
13.0,104.0,345.0,562.0,267.0,2.097,0.93,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
9.0,94.0,327.0,1020.0,96.0,10.515,0.24,0.0441486783258935,0.0600659413392101,0.0048523206751054,167194.03846153847,3248080.0,0.0,1
5.0,0.0,455.0,1723.0,1176.0,1.464,1.39,0.0415,0.7630833333333333,0.0,36163.53768844221,688064.0,0.61,1
5.0,0.0,272.0,1001.0,601.0,1.663,115.29,0.0116045179235968,0.0,0.03,5884.070351758794,400336.0,0.945,1
13.0,133.0,408.0,268.0,279.0,0.957,6.56,0.0077930407120018,0.0736371582833081,0.0132606873196115,3030.9848484848485,75968.0,0.01,1
9.0,114.0,296.0,247.0,24.0,9.88,0.02,0.0668469097040525,0.0,0.0,3854087.1666666665,14600479.0,0.0,1
13.0,126.0,278.0,1050.0,161.0,6.481,0.12,0.0466972732457062,0.0013368983957219,0.0264000382562476,726858.0606060605,15994436.0,0.0,1
15.0,106.0,369.0,897.0,515.0,1.738,1.56,0.052641835321205,0.0,0.0002941176470588,87146.4120603015,3291937.0,0.06,1
12.0,76.0,265.0,15723.0,15196.0,1.035,38.28,0.0534988033481303,0.0002631578947368,0.0,3760.9447236180895,80006.0,0.0,1
10.0,77.0,405.0,122.0,36.0,3.297,0.0,0.0,0.0,0.0,13536.113065326634,166075.0,0.0,1
8.0,60.0,347.0,591.0,1743.0,0.339,1.76,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
10.0,160.0,383.0,47781.0,50266.0,0.951,47.78,0.1200559788286289,0.0004614674665436,0.0082954834223869,386.4438775510204,3470.0,0.01,1
15.0,80.0,408.0,68705.0,78859.0,0.871,1.08,0.176590028027528,0.0003125,0.0003125,40458.874371859296,341809.0,0.0,1
14.0,140.0,285.0,14633.0,15100.0,0.969,6.95,0.0520229374077486,0.0005131578947368,0.0007713903743315,28173.793969849245,194833.0,0.02,1
14.0,109.0,441.0,1879.0,919.0,2.042,4.78,0.026792625045637,0.0770672950714614,0.0149995973870419,21303.636363636364,407572.0,0.018,1
9.0,23.0,265.0,1248.0,2102.0,0.593,12.91,0.0121450681934552,0.0761060663497803,0.0,11001.486486486489,179985.0,0.0,1
14.0,159.0,249.0,2000.0,1337.0,1.495,0.49,0.0194294085276384,0.0110674912123542,0.0073194910596226,181291.70588235292,8277893.0,0.05,1
12.0,96.0,261.0,4198.0,3880.0,1.082,41.02,0.1186742146742146,0.0005555555555555,0.0,4974.045226130654,152576.0,0.03,1
15.0,153.0,286.0,4223.0,3857.0,1.095,0.34,0.0275780257160519,0.0229897114435556,0.0,120454.4375,3443894.0,0.0,1
11.0,0.0,266.0,937.0,196.0,4.756,0.05,0.0292429792429792,0.0610119047619047,0.0,1609206.7692307692,20405913.0,0.0,1
7.0,44.0,427.0,2314.0,2101.0,1.101,236.13,0.1377326345815459,0.0,0.0705930372871919,548.3366834170854,10801.0,0.175,1
9.0,81.0,460.0,140.0,72.0,1.918,6.22,0.0011688311688311,0.0739117801267148,0.0276814196725187,3928.1959798994976,53096.0,0.03,1
15.0,46.0,258.0,2330.0,2598.0,0.896,4.62,0.0585796780833545,0.0012120374465575,0.0,4577.331658291458,10919.0,0.92,1
